,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Target
728378,5/5/2008,13:02:00,0.34,0.102,240.78,1.4,3.0
1167400,6/3/2009,10:04:00,1.454,0.0,238.94,6.0,17.0
2045607,6/11/2010,06:51:00,1.51,0.064,239.97,6.2,20.0
1418189,27/8/2009,13:53:00,0.408,0.376,241.56,2.2,3.0
1419404,28/8/2009,10:08:00,0.25,0.126,239.69,1.2,1.0
1744037,10/4/2010,20:41:00,0.338,0.086,240.12,1.4,1.0
1407662,20/8/2009,06:26:00,0.336,0.244,239.7,1.8,1.0
561172,10/1/2008,10:16:00,1.464,0.054,240.42,6.2,18.0
597963,4/2/2008,23:27:00,0.274,0.0,244.89,1.2,0.0
557715,8/1/2008,00:39:00,1.31,0.05,242.72,5.4,18.0
1595177,28/12/2009,11:41:00,1.462,0.126,244.08,6.0,18.0
439817,18/10/2007,03:41:00,0.336,0.092,243.52,1.4,1.0
93768,19/2/2007,20:12:00,3.874,0.12,232.98,16.8,43.0
540193,26/12/2007,20:37:00,0.446,0.112,238.16,1.8,0.0
1370967,25/7/2009,18:51:00,0.154,0.0,240.46,0.6,1.0
1417789,27/8/2009,07:13:00,0.642,0.384,240.4,3.0,2.0
977918,25/10/2008,20:02:00,0.306,0.07,237.74,1.2,0.0
269752,22/6/2007,01:16:00,0.264,0.226,242.85,1.4,1.0
1786788,10/5/2010,13:12:00,0.86,0.142,241.05,3.6,11.0
225956,22/5/2007,15:20:00,0.366,0.158,235.56,1.6,1.0
11323,24/12/2006,14:07:00,1.888,0.166,242.01,7.8,21.0
1977533,20/9/2010,00:17:00,0.744,0.212,243.88,3.2,1.0
1210457,5/4/2009,07:41:00,1.718,0.216,241.11,7.2,19.0
1783618,8/5/2010,08:22:00,0.316,0.058,242.06,1.2,1.0
1633401,24/1/2010,00:45:00,1.448,0.056,241.07,6.0,20.0
1640039,28/1/2010,15:23:00,0.352,0.144,246.55,1.4,2.0
381931,7/9/2007,22:55:00,0.262,0.0,242.77,1.0,0.0
581716,24/1/2008,16:40:00,0.376,0.0,242.71,1.8,0.0
1094701,14/1/2009,22:25:00,1.422,0.0,243.22,5.8,1.0
2052030,10/11/2010,17:54:00,1.582,0.0,237.49,6.6,1.0
1867391,5/7/2010,12:35:00,0.69,0.222,241.41,3.0,2.0
1285194,27/5/2009,05:18:00,0.228,0.048,232.99,1.0,1.0
1653202,6/2/2010,18:46:00,6.016,0.58,232.49,26.0,66.0
1169570,7/3/2009,22:14:00,0.456,0.072,240.96,2.0,0.0
293570,8/7/2007,14:14:00,1.3,0.078,237.11,5.4,18.0
313222,22/7/2007,05:46:00,0.122,0.0,237.63,0.6,0.0
510135,5/12/2007,23:39:00,0.402,0.0,246.34,1.8,0.0
1800938,20/5/2010,09:02:00,1.448,0.118,238.34,6.0,19.0
1561618,5/12/2009,04:22:00,0.362,0.0,245.96,1.6,1.0
1398809,14/8/2009,02:53:00,0.252,0.12,242.23,1.2,1.0
65251,31/1/2007,00:55:00,0.378,0.104,237.91,1.6,0.0
1490428,16/10/2009,17:52:00,1.854,0.06,237.14,7.8,28.0
997224,8/11/2008,05:48:00,0.296,0.064,241.47,1.2,0.0
366474,28/8/2007,05:18:00,0.192,0.116,240.79,0.8,1.0
1030220,1/12/2008,03:44:00,0.476,0.24,245.72,2.2,2.0
232675,27/5/2007,07:19:00,0.512,0.086,238.74,2.4,0.0
343281,12/8/2007,02:45:00,1.122,0.0,235.07,4.6,17.0
913077,10/9/2008,19:21:00,0.284,0.0,242.29,1.2,1.0
978794,26/10/2008,10:38:00,0.288,0.068,242.03,1.2,1.0
1571859,12/12/2009,07:03:00,1.784,0.0,243.65,7.2,19.0
1480147,9/10/2009,14:31:00,0.224,0.0,243.07,0.8,0.0
1804815,23/5/2010,01:39:00,0.358,0.12,241.66,1.6,2.0
433134,13/10/2007,12:18:00,0.228,0.0,241.34,1.0,0.0
172684,15/4/2007,15:28:00,2.816,0.398,235.74,12.0,17.0
581339,24/1/2008,10:23:00,1.42,0.094,237.61,6.0,18.0
1377280,30/7/2009,04:04:00,0.776,0.334,242.56,3.6,9.0
261339,16/6/2007,05:03:00,0.282,0.25,240.46,1.6,1.0
1829499,9/6/2010,05:03:00,0.372,0.194,241.39,1.8,0.0
913300,10/9/2008,23:04:00,0.278,0.118,241.39,1.2,1.0
782141,11/6/2008,21:05:00,1.216,0.094,241.16,5.6,9.0
1770660,29/4/2010,08:24:00,1.38,0.072,237.98,5.8,18.0
507908,4/12/2007,10:32:00,0.224,0.0,243.44,1.0,0.0
135835,21/3/2007,01:19:00,1.29,0.0,241.29,5.2,18.0
161152,7/4/2007,15:16:00,0.328,0.126,243.58,1.4,1.0
997131,8/11/2008,04:15:00,0.262,0.058,242.15,1.2,0.0
553499,5/1/2008,02:23:00,0.308,0.086,243.3,1.2,0.0
1073995,31/12/2008,13:19:00,0.732,0.198,243.14,3.2,2.0
492917,24/11/2007,00:41:00,1.756,0.098,244.1,7.2,1.0
1491060,17/10/2009,04:24:00,0.306,0.076,241.94,1.2,3.0
1699831,11/3/2010,03:55:00,0.432,0.254,245.78,2.0,2.0
1000547,10/11/2008,13:11:00,1.592,0.062,239.29,6.6,18.0
1195282,25/3/2009,18:46:00,0.666,0.058,241.85,2.8,0.0
313278,22/7/2007,06:42:00,0.22,0.118,238.99,1.0,0.0
1260506,10/5/2009,01:50:00,0.386,0.0,242.81,2.0,1.0
2021762,20/10/2010,17:26:00,0.358,0.104,244.86,1.4,0.0
1606661,5/1/2010,11:05:00,1.766,0.0,246.06,7.8,19.0
253546,10/6/2007,19:10:00,0.198,0.14,243.2,1.0,0.0
326073,31/7/2007,03:57:00,0.102,0.0,236.74,0.4,0.0
138838,23/3/2007,03:22:00,0.31,0.114,246.64,1.4,0.0
1439833,11/9/2009,14:37:00,0.228,0.112,241.8,1.0,1.0
917490,13/9/2008,20:54:00,1.468,0.18,238.73,6.2,18.0
1720817,25/3/2010,17:41:00,0.33,0.0,242.66,1.6,0.0
1885516,18/7/2010,02:40:00,0.296,0.06,241.74,1.2,1.0
405941,24/9/2007,15:05:00,0.178,0.098,241.81,0.8,1.0
1704091,14/3/2010,02:55:00,0.258,0.0,243.74,1.0,2.0
1765096,25/4/2010,11:40:00,2.254,0.058,235.72,9.4,19.0
1496842,21/10/2009,04:46:00,0.306,0.072,242.99,1.2,3.0
895400,29/8/2008,12:44:00,0.17,0.144,241.92,0.8,2.0
1746748,12/4/2010,17:52:00,0.622,0.062,242.74,2.6,1.0
969605,20/10/2008,01:29:00,1.424,0.076,239.27,5.8,19.0
31454,7/1/2007,13:38:00,3.716,0.32,238.14,15.6,54.0
438219,17/10/2007,01:03:00,0.218,0.0,241.09,1.0,0.0
524317,15/12/2007,20:01:00,4.444,0.174,232.08,19.0,17.0
1446938,16/9/2009,13:02:00,3.688,0.342,238.93,15.6,58.0
294310,9/7/2007,02:34:00,0.136,0.0,241.94,0.6,0.0
657380,17/3/2008,05:44:00,0.388,0.196,242.59,1.8,0.0
597324,4/2/2008,12:48:00,4.144,0.07,236.23,17.4,17.0
318503,25/7/2007,21:47:00,0.124,0.0,234.79,0.6,0.0
927935,21/9/2008,02:59:00,0.228,0.106,242.08,1.0,1.0
671583,27/3/2008,02:27:00,0.322,0.104,245.53,1.4,0.0
1991639,29/9/2010,19:23:00,2.472,0.514,239.67,10.6,0.0
204397,7/5/2007,16:01:00,0.286,0.202,237.06,1.4,1.0
1134173,11/2/2009,08:17:00,1.372,0.08,239.38,5.6,17.0
1481619,10/10/2009,15:03:00,4.078,0.392,234.33,17.4,59.0
521643,13/12/2007,23:27:00,0.232,0.0,244.46,1.0,0.0
2034779,29/10/2010,18:23:00,1.372,0.17,244.86,5.6,1.0
585621,27/1/2008,09:45:00,0.494,0.092,242.11,2.2,1.0
734282,9/5/2008,15:26:00,1.472,0.0,241.53,6.0,18.0
561108,10/1/2008,09:12:00,1.62,0.194,239.45,6.8,20.0
1191035,22/3/2009,19:59:00,1.602,0.068,239.02,6.6,17.0
1232120,20/4/2009,08:44:00,1.42,0.082,239.68,5.8,19.0
1121715,2/2/2009,16:39:00,0.35,0.094,250.53,1.4,0.0
592215,31/1/2008,23:39:00,2.236,0.088,242.64,9.2,18.0
1233414,21/4/2009,06:18:00,1.308,0.0,241.54,5.4,1.0
271821,23/6/2007,11:45:00,0.236,0.112,239.31,1.8,1.0
1920884,11/8/2010,16:08:00,0.336,0.22,240.49,1.6,1.0
1245617,29/4/2009,17:41:00,1.032,0.112,243.09,4.4,0.0
706846,20/4/2008,14:10:00,1.58,0.222,242.46,6.6,19.0
632991,29/2/2008,07:15:00,1.278,0.0,237.13,5.4,18.0
631631,28/2/2008,08:35:00,1.272,0.0,234.32,5.4,17.0
720765,30/4/2008,06:09:00,0.306,0.056,242.82,1.2,0.0
2046681,7/11/2010,00:45:00,0.896,0.272,241.31,4.0,9.0
276605,26/6/2007,19:29:00,0.476,0.296,243.25,2.2,0.0
1749716,14/4/2010,19:20:00,0.318,0.0,241.48,1.2,0.0
1841635,17/6/2010,15:19:00,0.838,0.128,237.07,3.6,11.0
1242428,27/4/2009,12:32:00,0.304,0.0,240.22,1.4,0.0
1583512,20/12/2009,09:16:00,3.3,0.09,241.9,13.6,18.0
859719,4/8/2008,18:03:00,4.738,0.046,234.55,20.2,73.0
1695947,8/3/2010,11:11:00,1.396,0.0,242.72,5.6,18.0
1526210,10/11/2009,14:14:00,1.8,0.188,241.26,7.6,18.0
412437,29/9/2007,03:21:00,0.294,0.098,242.64,1.2,1.0
1861215,1/7/2010,05:39:00,0.358,0.18,242.3,1.6,2.0
147709,29/3/2007,07:13:00,2.302,0.0,237.7,9.6,17.0
2036843,31/10/2010,04:47:00,1.492,0.198,244.83,6.2,1.0
331946,4/8/2007,05:50:00,0.1,0.0,236.41,0.4,0.0
1004718,13/11/2008,10:42:00,1.326,0.064,240.71,5.4,18.0
559908,9/1/2008,13:12:00,1.474,0.2,242.32,6.0,18.0
23595,2/1/2007,02:39:00,0.488,0.186,246.74,2.0,0.0
415199,1/10/2007,01:23:00,0.272,0.046,240.31,1.2,0.0
1694127,7/3/2010,04:51:00,0.518,0.08,246.04,2.0,1.0
105950,28/2/2007,07:14:00,1.37,0.086,241.65,5.6,17.0
654111,14/3/2008,23:15:00,0.298,0.0,243.32,1.2,0.0
1393280,10/8/2009,06:44:00,2.088,0.356,238.89,8.8,31.0
1876724,12/7/2010,00:08:00,2.464,0.162,237.45,10.4,19.0
861672,6/8/2008,02:36:00,0.178,0.15,240.02,0.8,1.0
1909956,4/8/2010,02:00:00,0.426,0.342,240.4,2.2,1.0
950598,6/10/2008,20:42:00,2.22,0.168,236.9,9.4,19.0
1319991,20/6/2009,09:15:00,1.554,0.154,238.42,6.4,24.0
1550651,27/11/2009,13:35:00,1.308,0.046,242.1,5.4,18.0
771702,4/6/2008,15:06:00,1.718,0.142,237.91,7.6,24.0
725645,3/5/2008,15:29:00,0.256,0.0,243.58,1.0,1.0
1394154,10/8/2009,21:18:00,1.462,0.402,240.9,6.2,6.0
714985,26/4/2008,05:49:00,0.342,0.11,240.81,1.4,1.0
1758515,20/4/2010,21:59:00,1.402,0.0,238.34,5.8,1.0
815184,4/7/2008,19:48:00,0.974,0.262,238.73,4.2,12.0
227102,23/5/2007,10:26:00,1.3,0.054,232.99,5.6,16.0
1715995,22/3/2010,09:19:00,1.304,0.0,240.27,5.4,18.0
1910808,4/8/2010,16:12:00,1.324,0.078,241.0,5.4,19.0
719101,29/4/2008,02:25:00,0.488,0.34,241.86,2.4,2.0
2470,18/12/2006,10:34:00,1.378,0.106,240.07,5.6,17.0
1800375,19/5/2010,23:39:00,2.066,0.136,241.68,8.4,31.0
1152188,23/2/2009,20:32:00,2.752,0.15,236.44,11.6,17.0
949470,6/10/2008,01:54:00,1.314,0.0,233.3,5.6,18.0
1804989,23/5/2010,04:33:00,0.438,0.232,240.58,2.0,0.0
1403789,17/8/2009,13:53:00,0.146,0.0,240.52,0.6,1.0
1399211,14/8/2009,09:35:00,1.416,0.132,240.14,5.8,18.0
260181,15/6/2007,09:45:00,0.342,0.352,240.18,2.0,1.0
765901,31/5/2008,14:25:00,2.806,0.262,239.01,11.8,35.0
490061,22/11/2007,01:05:00,0.22,0.0,243.24,1.0,0.0
82875,12/2/2007,06:39:00,2.206,0.322,241.71,9.4,19.0
2030253,26/10/2010,14:57:00,0.286,0.0,249.73,1.2,1.0
798470,23/6/2008,05:14:00,1.28,0.09,239.22,5.2,20.0
1961642,8/9/2010,23:26:00,0.902,0.0,244.4,3.6,0.0
466273,5/11/2007,12:37:00,0.304,0.098,240.61,1.2,2.0
2042340,4/11/2010,00:24:00,0.4,0.0,248.71,2.0,4.0
1484104,12/10/2009,08:28:00,1.462,0.17,238.09,6.0,20.0
48693,19/1/2007,12:57:00,0.284,0.108,242.73,1.2,0.0
1108670,24/1/2009,15:14:00,0.324,0.104,245.65,1.4,0.0
1885424,18/7/2010,01:08:00,0.294,0.0,241.73,1.4,1.0
724549,2/5/2008,21:13:00,0.756,0.19,240.12,3.2,1.0
202271,6/5/2007,04:35:00,0.202,0.088,236.69,1.0,0.0
1945939,29/8/2010,01:43:00,0.176,0.0,242.18,0.8,1.0
80989,10/2/2007,23:13:00,4.34,0.094,240.43,18.0,18.0
193329,29/4/2007,23:33:00,0.218,0.0,241.18,1.0,0.0
388042,12/9/2007,04:46:00,0.294,0.26,243.47,1.6,2.0
1536999,18/11/2009,02:03:00,0.32,0.102,244.75,1.4,1.0
1248256,1/5/2009,13:40:00,0.574,0.168,243.18,2.4,1.0
1170707,8/3/2009,17:11:00,1.596,0.0,240.8,7.0,24.0
2050941,9/11/2010,23:45:00,0.638,0.0,245.81,2.6,1.0
461951,2/11/2007,12:35:00,3.99,0.162,236.76,16.8,55.0
43391,15/1/2007,20:35:00,2.802,0.0,239.61,11.6,18.0
1520898,6/11/2009,21:42:00,0.898,0.084,237.32,3.8,1.0
1727333,30/3/2010,06:17:00,1.006,0.602,242.32,5.0,9.0
1335218,30/6/2009,23:02:00,0.318,0.106,246.15,1.4,0.0
1300067,6/6/2009,13:11:00,0.552,0.268,241.08,2.4,0.0
1796317,17/5/2010,04:01:00,0.43,0.192,241.41,1.8,1.0
45043,17/1/2007,00:07:00,0.212,0.0,244.18,0.8,0.0
300402,13/7/2007,08:06:00,1.456,0.08,241.43,6.0,18.0
97808,22/2/2007,15:32:00,0.51,0.238,241.73,2.2,1.0
1323534,22/6/2009,20:18:00,0.238,0.078,242.49,1.0,0.0
650619,12/3/2008,13:03:00,1.444,0.086,240.51,6.0,18.0
270511,22/6/2007,13:55:00,0.194,0.098,240.37,0.8,0.0
844241,25/7/2008,00:05:00,0.248,0.12,242.55,1.0,1.0
814949,4/7/2008,15:53:00,0.148,0.0,240.74,0.6,1.0
1533212,15/11/2009,10:56:00,0.388,0.198,240.87,1.8,1.0
1655821,8/2/2010,14:25:00,1.764,0.0,248.18,7.0,20.0
1071048,29/12/2008,12:12:00,0.292,0.08,241.58,1.2,2.0
722757,1/5/2008,15:21:00,0.362,0.12,243.45,1.6,1.0
276764,26/6/2007,22:08:00,3.306,0.308,235.82,14.0,20.0
277053,27/6/2007,02:57:00,0.152,0.0,240.77,0.6,0.0
1247308,30/4/2009,21:52:00,1.614,0.222,240.46,6.8,1.0
559213,9/1/2008,01:37:00,0.44,0.066,242.12,2.0,0.0
30309,6/1/2007,18:33:00,0.888,0.134,236.23,3.8,0.0
1872828,9/7/2010,07:12:00,0.53,0.202,242.59,2.4,0.0
444164,21/10/2007,04:08:00,0.316,0.092,243.11,1.4,1.0
1927799,16/8/2010,11:23:00,0.19,0.0,244.12,0.8,0.0
826604,12/7/2008,18:08:00,0.276,0.134,241.93,1.4,2.0
1785120,9/5/2010,09:24:00,0.348,0.0,239.93,1.6,0.0
576245,20/1/2008,21:29:00,2.432,0.0,235.59,10.4,1.0
873065,14/8/2008,00:29:00,0.208,0.216,242.14,1.2,2.0
1041589,9/12/2008,01:13:00,0.222,0.0,246.18,1.0,0.0
2006787,10/10/2010,07:51:00,1.436,0.058,241.73,5.8,19.0
1366064,22/7/2009,09:08:00,0.268,0.128,240.06,1.2,0.0
1900497,28/7/2010,12:21:00,0.248,0.114,240.34,1.2,1.0
795208,20/6/2008,22:52:00,0.982,0.43,242.38,4.4,2.0
723899,2/5/2008,10:23:00,2.53,0.086,238.62,11.4,18.0
1262310,11/5/2009,07:54:00,1.822,0.3,237.64,7.6,19.0
90095,17/2/2007,06:59:00,0.24,0.0,246.87,1.0,0.0
1167464,6/3/2009,11:08:00,1.486,0.058,239.43,6.2,17.0
86648,14/2/2007,21:32:00,3.0,0.19,232.78,12.8,18.0
1655397,8/2/2010,07:21:00,3.648,0.0,239.26,15.2,19.0
756256,24/5/2008,21:40:00,2.792,0.186,235.54,11.8,19.0
1705315,14/3/2010,23:19:00,0.85,0.096,244.62,3.6,1.0
1513471,1/11/2009,17:55:00,1.92,0.196,234.92,8.2,17.0
2023997,22/10/2010,06:41:00,0.714,0.06,241.44,3.0,1.0
1567651,9/12/2009,08:55:00,1.48,0.124,241.93,6.0,20.0
991349,4/11/2008,03:53:00,0.332,0.07,240.31,1.4,1.0
32087,8/1/2007,00:11:00,1.302,0.0,242.87,5.2,18.0
1314587,16/6/2009,15:11:00,0.138,0.0,241.39,0.6,0.0
49797,20/1/2007,07:21:00,1.616,0.0,240.51,7.4,18.0
723277,2/5/2008,00:01:00,0.254,0.0,244.31,1.0,0.0
940839,30/9/2008,02:03:00,0.24,0.0,241.25,1.0,1.0
995857,7/11/2008,07:01:00,1.914,0.0,240.56,8.0,18.0
501245,29/11/2007,19:29:00,2.488,0.36,238.17,11.2,0.0
987663,1/11/2008,14:27:00,0.5,0.07,241.83,2.2,1.0
214892,14/5/2007,22:56:00,0.804,0.128,240.0,3.4,0.0
902227,3/9/2008,06:31:00,0.148,0.0,239.8,0.6,0.0
174843,17/4/2007,03:27:00,0.27,0.118,240.65,1.2,2.0
484051,17/11/2007,20:55:00,2.25,0.274,241.0,9.4,2.0
731681,7/5/2008,20:05:00,0.436,0.12,242.49,1.8,1.0
1677907,23/2/2010,22:31:00,1.928,0.0,239.02,8.0,20.0
1158555,28/2/2009,06:39:00,1.456,0.096,244.44,6.0,19.0
837941,20/7/2008,15:05:00,1.186,0.05,237.8,5.0,18.0
2041630,3/11/2010,12:34:00,0.378,0.128,246.67,1.6,1.0
1855251,27/6/2010,02:15:00,1.332,0.09,237.5,5.6,18.0
1859508,30/6/2010,01:12:00,0.248,0.09,242.47,1.0,2.0
950991,7/10/2008,03:15:00,0.498,0.078,242.48,2.2,0.0
1775354,2/5/2010,14:38:00,1.678,0.264,241.46,7.0,21.0
1392372,9/8/2009,15:36:00,0.246,0.14,242.72,1.2,1.0
1942841,26/8/2010,22:05:00,0.19,0.0,241.9,0.8,1.0
1310797,14/6/2009,00:01:00,0.218,0.0,241.18,1.0,0.0
418528,3/10/2007,08:52:00,1.312,0.058,237.06,5.4,18.0
218541,17/5/2007,11:45:00,1.922,0.122,234.02,8.4,26.0
1661519,12/2/2010,13:23:00,1.472,0.09,244.33,6.0,19.0
1949332,31/8/2010,10:16:00,0.304,0.0,240.26,1.4,1.0
863563,7/8/2008,10:07:00,0.266,0.266,239.3,1.4,1.0
1729697,31/3/2010,21:41:00,2.43,0.21,235.56,10.2,17.0
192074,29/4/2007,02:38:00,0.218,0.0,241.18,1.0,0.0
1096442,16/1/2009,03:26:00,1.392,0.0,244.1,5.6,18.0
975410,24/10/2008,02:14:00,0.352,0.09,243.6,1.4,2.0
981618,28/10/2008,09:42:00,0.298,0.07,242.4,1.2,1.0
156023,4/4/2007,01:47:00,0.288,0.098,241.9,1.2,1.0
475294,11/11/2007,18:58:00,4.388,0.412,234.54,18.6,40.0
356085,21/8/2007,00:09:00,0.212,0.136,239.95,1.0,0.0
1490762,16/10/2009,23:26:00,0.224,0.046,242.63,0.8,1.0
1421303,29/8/2009,17:47:00,3.06,0.318,238.52,12.8,39.0
691547,9/4/2008,23:11:00,0.354,0.124,244.97,1.4,0.0
218468,17/5/2007,10:32:00,0.49,0.19,234.55,2.2,0.0
937322,27/9/2008,15:26:00,0.624,0.252,245.13,2.8,1.0
1095268,15/1/2009,07:52:00,2.318,0.058,236.6,9.8,17.0
947879,4/10/2008,23:23:00,0.252,0.0,241.85,1.0,1.0
1822642,4/6/2010,10:46:00,1.228,0.0,239.43,5.0,18.0
671984,27/3/2008,09:08:00,1.282,0.0,240.54,5.2,18.0
521197,13/12/2007,16:01:00,0.476,0.07,245.7,2.2,0.0
1151271,23/2/2009,05:15:00,1.3,0.0,244.55,5.2,0.0
54875,23/1/2007,19:59:00,3.936,0.328,239.31,16.4,2.0
767642,1/6/2008,19:26:00,2.356,0.36,241.15,9.8,18.0
1873773,9/7/2010,22:57:00,1.538,0.296,241.08,6.4,3.0
193988,30/4/2007,10:32:00,0.218,0.0,241.18,1.0,0.0
252824,10/6/2007,07:08:00,0.228,0.126,241.05,1.0,0.0
1216107,9/4/2009,05:51:00,0.356,0.118,242.46,1.6,0.0
51364,21/1/2007,09:28:00,1.71,0.244,239.33,9.4,9.0
333969,5/8/2007,15:33:00,0.102,0.0,235.43,0.4,0.0
1137765,13/2/2009,20:09:00,2.57,0.166,240.64,10.6,18.0
1151637,23/2/2009,11:21:00,1.752,0.12,236.49,7.4,20.0
365744,27/8/2007,17:08:00,0.276,0.246,240.4,1.4,1.0
2070382,23/11/2010,11:46:00,2.168,0.094,238.55,9.8,17.0
1404574,18/8/2009,02:58:00,0.322,0.236,238.77,1.6,1.0
2069827,23/11/2010,02:31:00,0.316,0.086,242.92,1.4,0.0
1368173,23/7/2009,20:17:00,1.284,0.098,242.83,5.2,19.0
1809730,26/5/2010,11:34:00,1.704,0.214,236.76,7.2,18.0
35223,10/1/2007,04:27:00,0.446,0.302,244.67,2.2,2.0
1070099,28/12/2008,20:23:00,0.204,0.0,243.2,0.8,0.0
1331169,28/6/2009,03:33:00,0.36,0.28,243.63,2.0,3.0
1499266,22/10/2009,21:10:00,1.858,0.0,239.61,7.8,18.0
1886243,18/7/2010,14:47:00,0.954,0.422,240.83,4.2,13.0
272996,24/6/2007,07:20:00,0.208,0.116,242.22,1.0,1.0
363089,25/8/2007,20:53:00,0.344,0.23,241.77,1.6,1.0
1190153,22/3/2009,05:17:00,1.384,0.056,242.91,5.6,19.0
1880045,14/7/2010,07:29:00,1.41,0.218,236.88,6.0,18.0
932888,24/9/2008,13:32:00,2.558,0.188,238.65,10.8,37.0
1593585,27/12/2009,09:09:00,1.676,0.102,243.23,6.8,19.0
288760,5/7/2007,06:04:00,0.152,0.0,240.84,0.6,0.0
828939,14/7/2008,09:03:00,1.246,0.0,240.67,5.2,19.0
138757,23/3/2007,02:01:00,0.212,0.0,245.03,0.8,0.0
1668147,17/2/2010,03:51:00,0.344,0.062,246.28,1.4,0.0
1468087,1/10/2009,05:31:00,1.068,0.504,242.05,4.8,13.0
1068130,27/12/2008,11:34:00,2.394,0.092,241.23,9.8,18.0
946211,3/10/2008,19:35:00,1.51,0.208,236.15,6.4,0.0
804246,27/6/2008,05:30:00,0.138,0.0,240.15,0.6,1.0
832074,16/7/2008,13:18:00,0.34,0.132,242.9,1.4,3.0
812351,2/7/2008,20:35:00,0.478,0.142,240.22,2.0,0.0
358524,22/8/2007,16:48:00,0.11,0.0,241.62,0.4,0.0
1901932,29/7/2010,12:16:00,0.332,0.218,241.34,1.6,0.0
1326233,24/6/2009,17:17:00,0.344,0.102,242.09,1.6,1.0
1228908,18/4/2009,03:12:00,0.334,0.0,242.89,1.4,1.0
1601233,1/1/2010,16:37:00,4.382,0.094,241.81,18.0,58.0
1779245,5/5/2010,07:29:00,1.332,0.078,235.61,5.6,17.0
354341,19/8/2007,19:05:00,2.8,0.0,238.99,11.6,36.0
1163632,3/3/2009,19:16:00,1.324,0.072,240.68,5.4,0.0
1764959,25/4/2010,09:23:00,0.386,0.202,240.61,1.8,1.0
216996,16/5/2007,10:00:00,1.246,0.0,235.74,5.2,17.0
1897111,26/7/2010,03:55:00,1.152,0.542,240.29,5.2,15.0
508215,4/12/2007,15:39:00,0.256,0.0,243.04,1.0,0.0
163130,9/4/2007,00:14:00,0.294,0.114,242.92,1.2,2.0
355860,20/8/2007,20:24:00,2.224,0.298,241.4,9.6,30.0
1063636,24/12/2008,08:40:00,1.372,0.072,243.1,5.6,19.0
1870279,7/7/2010,12:43:00,0.342,0.206,239.09,1.6,2.0
445661,22/10/2007,05:05:00,1.288,0.046,240.32,5.2,18.0
1186212,19/3/2009,11:36:00,1.272,0.048,239.93,5.2,17.0
315281,23/7/2007,16:05:00,1.352,0.1,234.07,5.8,17.0
1018402,22/11/2008,22:46:00,1.042,0.0,238.07,4.4,1.0
1574421,14/12/2009,01:45:00,0.346,0.102,246.07,1.6,0.0
745274,17/5/2008,06:38:00,0.164,0.0,240.31,0.6,1.0
1703454,13/3/2010,16:18:00,1.516,0.216,239.72,6.4,18.0
1383330,3/8/2009,08:54:00,0.886,0.268,240.5,3.8,11.0
1462452,27/9/2009,07:36:00,0.23,0.124,243.15,1.0,1.0
1262119,11/5/2009,04:43:00,0.334,0.078,241.51,1.4,0.0
171512,14/4/2007,19:56:00,0.218,0.0,241.47,0.8,0.0
920070,15/9/2008,15:54:00,0.484,0.0,240.86,2.2,0.0
1973507,17/9/2010,05:11:00,0.146,0.0,242.25,0.6,0.0
1496251,20/10/2009,18:55:00,1.47,0.182,239.38,6.2,3.0
1428463,3/9/2009,17:07:00,0.43,0.242,241.64,2.0,3.0
633140,29/2/2008,09:44:00,0.612,0.0,235.26,2.6,0.0
2015919,16/10/2010,16:03:00,0.266,0.0,247.28,1.0,1.0
1224212,14/4/2009,20:56:00,3.232,0.172,235.79,13.8,25.0
602722,8/2/2008,06:46:00,0.594,0.09,241.18,2.4,0.0
82941,12/2/2007,07:45:00,2.726,0.088,239.16,11.4,18.0
157955,5/4/2007,09:59:00,1.556,0.208,240.59,6.4,18.0
866185,9/8/2008,05:49:00,0.156,0.1,240.3,1.0,1.0
1313800,16/6/2009,02:04:00,0.222,0.1,241.7,1.0,1.0
1692470,6/3/2010,01:14:00,0.322,0.1,238.42,1.4,3.0
934275,25/9/2008,12:39:00,0.15,0.0,242.47,0.6,1.0
767550,1/6/2008,17:54:00,1.414,0.366,241.27,6.0,1.0
97315,22/2/2007,07:19:00,3.68,0.11,236.35,15.6,17.0
901878,3/9/2008,00:42:00,0.294,0.112,240.71,1.2,1.0
1730309,1/4/2010,07:53:00,2.292,0.212,238.26,9.6,28.0
1086762,9/1/2009,10:06:00,1.466,0.072,241.4,6.0,18.0
1923843,13/8/2010,17:27:00,0.326,0.244,241.46,1.6,1.0
4058,19/12/2006,13:02:00,0.204,0.0,243.19,0.8,0.0
1660564,11/2/2010,21:28:00,0.658,0.056,243.27,2.6,0.0
1827534,7/6/2010,20:18:00,0.84,0.284,242.11,3.6,1.0
1957939,6/9/2010,09:43:00,1.452,0.0,241.15,6.0,19.0
1624045,17/1/2010,12:49:00,1.58,0.198,240.18,6.6,18.0
809000,30/6/2008,12:44:00,2.05,0.106,236.41,8.6,29.0
655084,15/3/2008,15:28:00,1.132,0.204,241.21,4.8,0.0
1226217,16/4/2009,06:21:00,0.33,0.0,241.14,1.4,1.0
831250,15/7/2008,23:34:00,0.68,0.096,241.16,2.8,1.0
1810247,26/5/2010,20:11:00,3.652,0.244,240.39,15.2,52.0
695640,12/4/2008,19:24:00,5.804,0.232,235.72,24.6,56.0
618199,19/2/2008,00:43:00,0.34,0.09,245.63,1.4,0.0
1938853,24/8/2010,03:37:00,0.304,0.126,242.03,1.4,0.0
